Vnum	Name	Rank	Type	BattleType	Level	Size	AiFlags	MountCapacity	RaceFlags	ImmuneFlags	Empire	Folder	OnClick	St	Dx	Ht	Iq	MinDamage	MaxDamage	MaxHp	RegenCycle	RegenPercent	MinGold	MaxGold	Exp	Def	AttackSpeed	MoveSpeed	AggressiveHpPct	AggressiveSight	AttackRange	DropItemGroup	ResurrectionVnum	EnchantCurse	EnchantSlow	EnchantPoison	EnchantStun	EnchantCritical	EnchantPenetrate	ResistSword	ResistTwoHanded	ResistDagger	ResistBell	ResistFan	ResistBow	ResistFire	ResistElect	ResistMagic	ResistWind	ResistPoison	DamMultiply	SummonVnum	DrainSp	MobColor	PolymorphItem	SkillLevel0	SkillVnum0	SkillLevel1	SkillVnum1	SkillLevel2	SkillVnum2	SkillLevel3	SkillVnum3	SkillLevel4	SkillVnum4	SpBerserk	SpStoneskin	SpGodspeed	SpDeathblow	SpRevive			
34005	?? ???	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	pig_young1	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
34006	?? ???	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	dog_young1	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
34007	?? ???	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	tiger_young1	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
34008	?? ????	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	lion_young1	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
34009	??	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	pwahuang1_2	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
34010	??????? ??	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	reindeer_young1_christmas1	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
34011	?? ??	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	bear_young1	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
34012	?? ??	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	panda_young1	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
34013	?????????	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	redthief2_officer_young1	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
34014	???????????	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	redthief2_officer_young2	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
34015	???????	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	halloween_bonedog1	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
34016	?????	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	phoenix3	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
34017	?? ????	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	pig_young2	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
34018	?? ????	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	dog_young2	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
34019	?? ????	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	tiger_young2	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
34020	?? ?????	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	lion_young2	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
34021	?? ??	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	egg_pet		2	0	0	0	0	0	0	120	3	0	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
34022	?????	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	rabbit_pet	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
34023	?? ????	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	leopard_young1_black		2	0	0	0	0	0	0	120	3	0	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
34024	???	KNIGHT	NPC	MELEE	100		0	0		STUN,SLOW,CURSE,TERROR	1		0	0	0	0	0	0	0	6938	3	1	0	0	802	109	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20400	??? ?? ??	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		1	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20406	Theowahdan	KING	NPC	MELEE	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	120	3	1	0	0	15	4	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20254	boar2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	pony	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20255	boar2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	christmas_2017_sleddog	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20256	boar2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	pony	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20257	boar2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	pony	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20258	boar2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	pony	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20259	boar2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	pony	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20260	boar2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	pony	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20261	boar2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	pony	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20262	boar2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	pony	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20263	boar2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	pony	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20264	boar2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	pony	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20265	boar2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	pony	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20266	boar2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	christmas_2016_mammoth	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20267	boar2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	christmas_2016_mammoth	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20268	boar2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	pony	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20269	boar2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	pony	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20270	boar2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	pony	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20271	boar2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	pony	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20272	boar2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	halloween_2018_cerberos	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20273	boar2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	halloween_2018_cerberos	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20274	boar2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	ramadan_2017_camel	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20275	boar2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	pony	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20276	boar2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	easter_2018_rabbit	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20277	boar2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	christmas_2017_sleddog	2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
33009	????? ??	KING	NPC	MELEE	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
33011	????? ??	KING	NPC	MELEE	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
3950	³ª°¡	PAWN	MONSTER	MELEE	97	0	AGGR,BERSERK	0	ICE,ATT_EARTH	TERROR	0	defensewave_pawn	0	95	64	63	31	150	300	219407	10	5	0	5	0	141	100	100	100	2000	500	0	0	0	0	0	0	3	15	15	15	10	15	15	15	15	15	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
3951	³ª°¡	PAWN	MONSTER	MELEE	97	0	AGGR,BERSERK	0	ICE,ATT_EARTH	TERROR	0	defensewave_pawn	0	95	64	63	31	150	300	220407	10	5	0	5	0	141	100	100	100	2000	500	0	0	0	0	0	0	3	15	20	20	15	20	20	20	20	15	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
3952	³ª°¡	PAWN	MONSTER	MELEE	97	0	AGGR,BERSERK	0	ICE,ATT_EARTH	TERROR	0	defensewave_pawn	0	95	64	63	31	150	300	221407	10	5	0	5	0	141	100	100	100	2000	500	0	0	0	0	0	0	3	15	25	25	15	25	25	25	25	15	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
3953	³ª°¡Á¤·É	S_KNIGHT	MONSTER	MAGIC	105	0	AGGR,BERSERK	0	ICE,ATT_EARTH	SLOW,TERROR	0	defensewave_watersoul	0	33	68	137	34	150	300	268637	20	5	0	5	0	140	100	100	100	2000	850	0	0	0	0	0	0	5	15	25	25	15	25	25	25	25	20	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
3954	³ª°¡Àü»ç	KNIGHT	MONSTER	MELEE	103	0	AGGR,BERSERK	0	ICE,ATT_EARTH	STUN,SLOW,TERROR	0	defensewave_naga	0	67	62	125	31	150	300	298159	20	5	0	5	0	140	110	110	100	2000	500	0	0	0	0	0	0	5	16	0	0	0	-5	0	-5	0	0	0	0	-25	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
3955	³ª°¡Àü»ç2	KNIGHT	MONSTER	MELEE	103	0	AGGR,BERSERK	0	ICE,ATT_EARTH	STUN,SLOW,TERROR	0	defensewave_naga	0	67	62	125	31	150	300	298159	20	5	0	5	0	140	110	110	100	2000	500	0	0	0	0	0	0	5	16	0	0	0	-5	0	-5	0	0	0	0	-25	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
3956	³ª°¡Á·Àå	S_KNIGHT	MONSTER	RANGE	110	0	AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	ICE,ATT_EARTH	STUN,SLOW,TERROR	0	defensewave_medusa	0	131	127	63	31	150	300	257140	20	5	0	5	314106	172	100	100	100	2000	850	0	0	0	0	0	0	7	15	25	25	15	25	25	25	25	15	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
3957	¹Ì´ÏÈ÷µå¶ó1	KNIGHT	MONSTER	RANGE	110	0	AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	ICE,ATT_EARTH	STUN,SLOW,TERROR	0	defensewave_minihydra	0	93	124	62	31	150	300	307140	20	5	0	5	0	140	100	100	100	2000	1500	0	0	0	0	0	0	3	15	25	25	15	25	25	25	25	15	10	10	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
3958	¹Ì´ÏÈ÷µå¶ó2	KNIGHT	MONSTER	RANGE	110	0	AGGR,NOMOVE,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	ICE,ATT_EARTH	STUN,SLOW,TERROR	0	defensewave_minihydra	0	93	124	62	31	150	300	307140	20	5	0	5	0	140	100	100	100	2000	1500	0	0	0	0	0	0	3	15	25	25	15	25	25	25	25	15	10	10	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
3959	¹Ì´ÏÈ÷µå¶ó3	KNIGHT	MONSTER	RANGE	110	0	AGGR,NOMOVE,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	ICE,ATT_EARTH	STUN,SLOW,TERROR	0	defensewave_minihydra	0	93	124	62	31	150	300	307140	20	5	0	5	0	140	100	100	100	2000	1500	0	0	0	0	0	0	3	15	25	25	15	25	25	25	25	15	10	10	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
3960	?? Thrym	KING	MONSTER	MELEE	128		AGGR,BERSERK,STONESKIN,DEATHBLOW	0	ATT_ICE	STUN,SLOW,CURSE,TERROR	0	thunder_boss	0	170	170	170	170	400	410	75000000	30	10	0	131250	72528	252	110	110	100	2000	150	0	0	0	0	5	5	10	15	89	89	89	89	89	89	0	0	0	0	0	3	0	0	0	0	10	264	10	263	10	266	10	256	0	0	20	30	30	40	40			
3961	È÷µå¶ó2	KING	MONSTER	MAGIC	120	0	AGGR,NOMOVE,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	ICE,ATT_EARTH	STUN,SLOW,TERROR	0	defensewave_hydra_boss	0	131	65	131	32	153	285	5513838	10	10	0	5	314106	210	100	100	100	2000	500	0	0	0	0	0	0	3	15	40	45	35	45	25	25	40	45	10	10	0	3	0	0	0	0	30	256	35	257	30	264	0	0	0	0	0	0	0	0	0			
3962	È÷µå¶ó3	KING	MONSTER	MAGIC	120	0	AGGR,NOMOVE,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	ICE,ATT_EARTH	STUN,SLOW,TERROR	0	defensewave_hydra_boss	0	131	65	131	32	153	285	5513838	10	10	0	5	314106	210	100	100	100	2000	500	0	0	0	0	0	0	3	15	40	45	35	45	25	25	40	45	10	10	0	3	0	0	0	0	30	256	35	257	30	264	0	0	0	0	0	0	0	0	0			
3963	È÷µå¶ó(left)	KING	MONSTER	MAGIC	120	0	AGGR,NOMOVE,BERSERK,DEATHBLOW,REVIVE	0	ICE,ATT_EARTH	STUN,SLOW,TERROR	0	defensewave_hydra_boss_left	0	131	65	131	32	153	285	1313838	10	5	0	5	314106	210	100	100	100	2000	500	0	0	0	0	0	0	3	15	40	45	35	45	25	25	40	45	10	10	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
3964	È÷µå¶ó(right)	KING	MONSTER	MAGIC	120	0	AGGR,NOMOVE,BERSERK,DEATHBLOW,REVIVE	0	ICE,ATT_EARTH	STUN,SLOW,TERROR	0	defensewave_hydra_boss_right	0	131	65	131	32	153	285	1313838	10	10	0	5	314106	210	100	100	100	2000	500	0	0	0	0	0	0	3	15	40	45	35	45	25	25	40	45	10	10	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
3965	È÷µå¶óº¸»ó	KING	MONSTER	MELEE	105	0	NOMOVE	0		STUN,SLOW,TERROR	0	reddragon_room_box	2	0	0	0	0	0	0	120	3	1	0	5	1754106	4	100	100	0	2000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
3970		KING	DOOR	MELEE	1	0	NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	120	3	1	0	5	30	4	100	0	0	2000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20432	È÷µå¶ó¾Ë	S_PAWN	STONE	MELEE	120	0	NOMOVE	0		STUN,SLOW,TERROR	0	metinstone_defensewave	0	0	0	100	0	0	0	2000000	5	1	0	5	30	4	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20433	µ¿»ó	KING	NPC	MELEE	1	0	NOMOVE	0		STUN,SLOW,TERROR	0	defensewave_statue	2	0	0	0	0	0	0	120	3	1	0	5	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20434	±âµÕµÀ	KING	NPC	MELEE	1	0	NOMOVE	0		STUN,SLOW,TERROR	0	defensewave_sail	2	0	0	0	0	0	0	5000000	0	0	0	3	30	250	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20435	Àû·æºñ´Ã	KING	NPC	MELEE	1	0	NOMOVE	0		STUN,SLOW,TERROR	0	defensewave_redrock	2	0	0	0	0	0	0	120	3	1	0	5	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20436	Á¶Å¸´ë	KING	NPC	MELEE	1	0	NOMOVE	0		STUN,SLOW,TERROR	0	defensewave_steerhandle	2	0	0	0	0	0	0	120	3	1	0	5	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20437	test	S_PAWN	STONE	MELEE	1	0	NOMOVE	0		STUN,SLOW,TERROR	0	defenswwave_woodrepair	2	0	0	0	0	0	0	250000	3	1	0	5	30	4	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
6301	??? ??	PAWN	MONSTER	MELEE	98		AGGR,GODSPEED	0	DEVIL,ATT_EARTH	SLOW,CURSE,TERROR	0	lemures_soldier	0	121	91	60	30	183	224	20302	3	2	0	770	22528	97	110	110	100	2000	150	0	0	0	0	0	0	0	10	0	-5	0	0	0	20	0	0	0	0	0	2,6	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0			
6302	??? ??	S_PAWN	MONSTER	MELEE	99		AGGR,REVIVE	0	DEVIL,ATT_EARTH	SLOW,CURSE,TERROR	0	lemures_soldier2	0	122	92	61	30	185	226	37825	3	2	0	788	22528	117	110	110	100	2000	150	0	0	0	0	5	0	0	12	-10	-25	5	-20	-20	20	0	0	0	0	0	2,84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0			
6303	??? ???	S_PAWN	MONSTER	MELEE	100		AGGR,STONESKIN	0	DEVIL,ATT_EARTH	SLOW,CURSE,TERROR	0	lemures_magic	0	93	124	62	31	187	228	48043	5	5	0	806	22528	118	110	110	100	2000	150	0	0	0	0	3	0	3	15	-5	-5	10	10	10	20	0	0	0	0	0	2,84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0			
